opt0,inception_v3_tflite_tflite_opt0,InceptionV3_pb_tf_opt0,0.31836535146592315,0.9957404355555217,
opt0,inception_v3_tflite_tflite_opt0,InceptionV3_pb_tf_opt0,0.31836535146592315,0.9957404355555217,
opt0,torchvision_models_inception_v3_torch_opt0,InceptionV3_pb_tf_opt0,0.20784654240687353,1.5865494614070335,
opt0,inception_v3_tflite_tflite_opt0,InceptionV3_pb_tf_opt0,0.31836535146592315,0.9957404355555217,
opt0,torchvision_models_inception_v3_torch_opt0,InceptionV3_pb_tf_opt0,0.20784654240687353,1.5865494614070335,
opt0,InceptionV3_pb_tf_opt0,inception_v3_tflite_tflite_opt0,0.31836535146592315,0.9957404355555217,
opt0,InceptionV3_pb_tf_opt0,torchvision_models_inception_v3_torch_opt0,0.20784654240687353,1.586549461407033,
opt4,InceptionV3_pb_tf_opt4,torchvision_models_inception_v3_torch_opt4,0.21579798466720962,1.532273454195815,
opt4,InceptionV3_pb_tf_opt4,inception_v3_tflite_tflite_opt4,0.26808009073170636,1.2266687373055531,
opt4,InceptionV3_pb_tf_opt4,torchvision_models_inception_v3_torch_opt4,0.21579798466720962,1.532273454195815,
opt4,InceptionV3_pb_tf_opt4,inception_v3_tflite_tflite_opt4,0.26808009073170636,1.2266687373055531,
opt4,torchvision_models_inception_v3_torch_opt4,InceptionV3_pb_tf_opt4,0.21579798466720962,1.5322734541958152,
opt4,torchvision_models_inception_v3_torch_opt4,inception_v3_tflite_tflite_opt4,0.8614684892696115,0.03045347155394573,
opt4,InceptionV3_pb_tf_opt4,torchvision_models_inception_v3_torch_opt4,0.21579798466720962,1.532273454195815,
opt4,InceptionV3_pb_tf_opt4,inception_v3_tflite_tflite_opt4,0.26808009073170636,1.2266687373055531,
opt4,torchvision_models_inception_v3_torch_opt4,InceptionV3_pb_tf_opt4,0.21579798466720962,1.5322734541958152,
opt4,torchvision_models_inception_v3_torch_opt4,inception_v3_tflite_tflite_opt4,0.8614684892696115,0.03045347155394573,
opt4,inception_v3_tflite_tflite_opt4,InceptionV3_pb_tf_opt4,0.26808009073170636,1.2266687373055538,
opt4,inception_v3_tflite_tflite_opt4,torchvision_models_inception_v3_torch_opt4,0.8614684892696115,0.030453471553945698,
opt2,inception_v3_tflite_tflite_opt2,torchvision_models_inception_v3_torch_opt2,0.3542844715835817,0.8581242317731012,
opt2,inception_v3_tflite_tflite_opt2,InceptionV3_pb_tf_opt2,0.2443248561008666,1.3556109075318583,
opt2,inception_v3_tflite_tflite_opt2,torchvision_models_inception_v3_torch_opt2,0.3542844715835817,0.8581242317731012,
opt2,inception_v3_tflite_tflite_opt2,InceptionV3_pb_tf_opt2,0.2443248561008666,1.3556109075318583,
opt2,torchvision_models_inception_v3_torch_opt2,inception_v3_tflite_tflite_opt2,0.3542844715835817,0.858124231773102,
opt2,inception_v3_tflite_tflite_opt2,torchvision_models_inception_v3_torch_opt2,0.3542844715835817,0.8581242317731012,
opt2,inception_v3_tflite_tflite_opt2,InceptionV3_pb_tf_opt2,0.2443248561008666,1.3556109075318583,
opt2,torchvision_models_inception_v3_torch_opt2,inception_v3_tflite_tflite_opt2,0.3542844715835817,0.858124231773102,
opt2,InceptionV3_pb_tf_opt2,inception_v3_tflite_tflite_opt2,0.2443248561008666,1.3556109075318576,
