torchvision_models_inception_v3_torch_opt0,opt0,opt2,0.10732216164889853,2.593640579630663
InceptionV3_pb_tf_to_tflite_opt0,opt0,opt4,0.3165886520443123,1.0030790324387686
InceptionV3_pb_tf_to_tflite_opt0,opt0,opt2,0.1516092122581652,2.056270380964783
InceptionV3_pb_tf_to_tflite_opt4,opt4,opt0,0.3165886520443123,1.0030790324387688
InceptionV3_pb_tf_to_tflite_opt4,opt4,opt2,0.3164984067258539,1.0034532282359852
torchvision_models_inception_v3_torch_opt2,opt2,opt0,0.10732216164889853,2.593640579630663
InceptionV3_pb_tf_to_tflite_opt2,opt2,opt0,0.1516092122581652,2.0562703809647824
InceptionV3_pb_tf_to_tflite_opt2,opt2,opt4,0.3164984067258539,1.0034532282359852
torchvision_models_inception_v3_torch_opt0,opt0,opt2,0.10732216164889853,2.593640579630663
InceptionV3_pb_tf_to_tflite_opt0,opt0,opt4,0.3165886520443123,1.0030790324387686
InceptionV3_pb_tf_to_tflite_opt0,opt0,opt2,0.1516092122581652,2.056270380964783
InceptionV3_pb_tf_to_tflite_opt4,opt4,opt0,0.3165886520443123,1.0030790324387688
InceptionV3_pb_tf_to_tflite_opt4,opt4,opt2,0.3164984067258539,1.0034532282359852
torchvision_models_inception_v3_torch_opt2,opt2,opt0,0.10732216164889853,2.593640579630663
InceptionV3_pb_tf_to_tflite_opt2,opt2,opt0,0.1516092122581652,2.0562703809647824
InceptionV3_pb_tf_to_tflite_opt2,opt2,opt4,0.3164984067258539,1.0034532282359852
torchvision_models_inception_v3_torch_opt0,opt0,opt2,0.10732216164889853,2.593640579630663
InceptionV3_pb_tf_to_tflite_opt0,opt0,opt4,0.3165886520443123,1.0030790324387686
InceptionV3_pb_tf_to_tflite_opt0,opt0,opt2,0.1516092122581652,2.056270380964783
InceptionV3_pb_tf_to_tflite_opt4,opt4,opt0,0.3165886520443123,1.0030790324387688
InceptionV3_pb_tf_to_tflite_opt4,opt4,opt2,0.3164984067258539,1.0034532282359852
torchvision_models_inception_v3_torch_opt2,opt2,opt0,0.10732216164889853,2.593640579630663
InceptionV3_pb_tf_to_tflite_opt2,opt2,opt0,0.1516092122581652,2.0562703809647824
InceptionV3_pb_tf_to_tflite_opt2,opt2,opt4,0.3164984067258539,1.0034532282359852
