hikey,opt0,opt4,0.07463469905310832,3.1786329278296774
local,opt0,opt4,0.061819461948705266,3.488598249771648
hikey,opt4,opt0,0.07463469905310832,3.1786329278296765
hikey,opt4,opt2,0.7678835246576097,0.08711455981069495
local,opt4,opt0,0.061819461948705266,3.488598249771647
sovu,opt4,opt2,0.6643618714460906,0.188278411011599
hikey,opt2,opt4,0.7678835246576097,0.08711455981069495
sovu,opt2,opt4,0.6643618714460906,0.18827841101159895
hikey,opt0,opt4,0.07463469905310832,3.1786329278296774
local,opt0,opt4,0.061819461948705266,3.488598249771648
hikey,opt4,opt0,0.07463469905310832,3.1786329278296765
hikey,opt4,opt2,0.7678835246576097,0.08711455981069495
local,opt4,opt0,0.061819461948705266,3.488598249771647
sovu,opt4,opt2,0.6643618714460906,0.188278411011599
hikey,opt2,opt4,0.7678835246576097,0.08711455981069495
sovu,opt2,opt4,0.6643618714460906,0.18827841101159895
hikey,opt0,opt4,0.07463469905310832,3.1786329278296774
local,opt0,opt4,0.061819461948705266,3.488598249771648
hikey,opt4,opt0,0.07463469905310832,3.1786329278296765
hikey,opt4,opt2,0.7678835246576097,0.08711455981069495
local,opt4,opt0,0.061819461948705266,3.488598249771647
sovu,opt4,opt2,0.6643618714460906,0.188278411011599
hikey,opt2,opt4,0.7678835246576097,0.08711455981069495
sovu,opt2,opt4,0.6643618714460906,0.18827841101159895
